date,week_id,event_name_1,event_type_1,event_name_2,event_type_2,snap
2013-06-08,11320,,,,,1
2013-06-09,11320,,,,,1
2013-06-10,11320,,,,,1
2013-06-11,11320,,,,,0
2013-06-12,11320,,,,,0
2013-06-13,11320,,,,,0
2013-06-14,11320,,,,,0
2013-06-15,11321,,,,,0
2013-06-16,11321,Father's day,Cultural,,,0
2013-06-17,11321,,,,,0
2013-06-18,11321,,,,,0
2013-06-19,11321,,,,,0
2013-06-20,11321,NBAFinalsEnd,Sporting,,,0
2013-06-21,11321,,,,,0
2013-06-22,11322,,,,,0
2013-06-23,11322,,,,,0
2013-06-24,11322,,,,,0
2013-06-25,11322,,,,,0
2013-06-26,11322,,,,,0
2013-06-27,11322,,,,,0
2013-06-28,11322,,,,,0
2013-06-29,11323,,,,,0
2013-06-30,11323,,,,,0
2013-07-01,11323,,,,,1
2013-07-02,11323,,,,,1
2013-07-03,11323,,,,,1
2013-07-04,11323,IndependenceDay,National,,,1
2013-07-05,11323,,,,,1
2013-07-06,11324,,,,,1
2013-07-07,11324,,,,,1
2013-07-08,11324,,,,,1
2013-07-09,11324,Ramadan starts,Religious,,,1
2013-07-10,11324,,,,,1
2013-07-11,11324,,,,,0
2013-07-12,11324,,,,,0
2013-07-13,11325,,,,,0
2013-07-14,11325,,,,,0
2013-07-15,11325,,,,,0
2013-07-16,11325,,,,,0
2013-07-17,11325,,,,,0
2013-07-18,11325,,,,,0
2013-07-19,11325,,,,,0
2013-07-20,11326,,,,,0
2013-07-21,11326,,,,,0
2013-07-22,11326,,,,,0
2013-07-23,11326,,,,,0
2013-07-24,11326,,,,,0
2013-07-25,11326,,,,,0
2013-07-26,11326,,,,,0
2013-07-27,11327,,,,,0
2013-07-28,11327,,,,,0
2013-07-29,11327,,,,,0
2013-07-30,11327,,,,,0
2013-07-31,11327,,,,,0
2013-08-01,11327,,,,,1
2013-08-02,11327,,,,,1
2013-08-03,11328,,,,,1
2013-08-04,11328,,,,,1
2013-08-05,11328,,,,,1
2013-08-06,11328,,,,,1
2013-08-07,11328,,,,,1
2013-08-08,11328,Eid al-Fitr,Religious,,,1
2013-08-09,11328,,,,,1
2013-08-10,11329,,,,,1
2013-08-11,11329,,,,,0
2013-08-12,11329,,,,,0
2013-08-13,11329,,,,,0
2013-08-14,11329,,,,,0
2013-08-15,11329,,,,,0
2013-08-16,11329,,,,,0
2013-08-17,11330,,,,,0
2013-08-18,11330,,,,,0
2013-08-19,11330,,,,,0
2013-08-20,11330,,,,,0
2013-08-21,11330,,,,,0
2013-08-22,11330,,,,,0
2013-08-23,11330,,,,,0
2013-08-24,11331,,,,,0
2013-08-25,11331,,,,,0
2013-08-26,11331,,,,,0
2013-08-27,11331,,,,,0
2013-08-28,11331,,,,,0
2013-08-29,11331,,,,,0
2013-08-30,11331,,,,,0
2013-08-31,11332,,,,,0
2013-09-01,11332,,,,,1
2013-09-02,11332,LaborDay,National,,,1
2013-09-03,11332,,,,,1
2013-09-04,11332,,,,,1
2013-09-05,11332,,,,,1
2013-09-06,11332,,,,,1
2013-09-07,11333,,,,,1
2013-09-08,11333,,,,,1
2013-09-09,11333,,,,,1
2013-09-10,11333,,,,,1
2013-09-11,11333,,,,,0
2013-09-12,11333,,,,,0
2013-09-13,11333,,,,,0
2013-09-14,11334,,,,,0
2013-09-15,11334,,,,,0
2013-09-16,11334,,,,,0
2013-09-17,11334,,,,,0
2013-09-18,11334,,,,,0
2013-09-19,11334,,,,,0
2013-09-20,11334,,,,,0
2013-09-21,11335,,,,,0
2013-09-22,11335,,,,,0
2013-09-23,11335,,,,,0
2013-09-24,11335,,,,,0
2013-09-25,11335,,,,,0
2013-09-26,11335,,,,,0
2013-09-27,11335,,,,,0
2013-09-28,11336,,,,,0
2013-09-29,11336,,,,,0
2013-09-30,11336,,,,,0
2013-10-01,11336,,,,,1
2013-10-02,11336,,,,,1
2013-10-03,11336,,,,,1
2013-10-04,11336,,,,,1
2013-10-05,11337,,,,,1
2013-10-06,11337,,,,,1
2013-10-07,11337,,,,,1
2013-10-08,11337,,,,,1
2013-10-09,11337,,,,,1
2013-10-10,11337,,,,,1
2013-10-11,11337,,,,,0
2013-10-12,11338,,,,,0
2013-10-13,11338,,,,,0
2013-10-14,11338,ColumbusDay,National,,,0
2013-10-15,11338,EidAlAdha,Religious,,,0
2013-10-16,11338,,,,,0
2013-10-17,11338,,,,,0
2013-10-18,11338,,,,,0
2013-10-19,11339,,,,,0
2013-10-20,11339,,,,,0
2013-10-21,11339,,,,,0
2013-10-22,11339,,,,,0
2013-10-23,11339,,,,,0
2013-10-24,11339,,,,,0
2013-10-25,11339,,,,,0
2013-10-26,11340,,,,,0
2013-10-27,11340,,,,,0
2013-10-28,11340,,,,,0
2013-10-29,11340,,,,,0
2013-10-30,11340,,,,,0
2013-10-31,11340,Halloween,Cultural,,,0
2013-11-01,11340,,,,,1
2013-11-02,11341,,,,,1
2013-11-03,11341,,,,,1
2013-11-04,11341,,,,,1
2013-11-05,11341,,,,,1
2013-11-06,11341,,,,,1
2013-11-07,11341,,,,,1
2013-11-08,11341,,,,,1
2013-11-09,11342,,,,,1
2013-11-10,11342,,,,,1
2013-11-11,11342,VeteransDay,National,,,0
2013-11-12,11342,,,,,0
2013-11-13,11342,,,,,0
2013-11-14,11342,,,,,0
2013-11-15,11342,,,,,0
2013-11-16,11343,,,,,0
2013-11-17,11343,,,,,0
2013-11-18,11343,,,,,0
2013-11-19,11343,,,,,0
2013-11-20,11343,,,,,0
2013-11-21,11343,,,,,0
2013-11-22,11343,,,,,0
2013-11-23,11344,,,,,0
2013-11-24,11344,,,,,0
2013-11-25,11344,,,,,0
2013-11-26,11344,,,,,0
2013-11-27,11344,,,,,0
2013-11-28,11344,Thanksgiving,National,,,0
2013-11-29,11344,,,,,0
2013-11-30,11345,,,,,0
2013-12-01,11345,,,,,1
2013-12-02,11345,,,,,1
2013-12-03,11345,,,,,1
2013-12-04,11345,,,,,1
2013-12-05,11345,Chanukah End,Religious,,,1
2013-12-06,11345,,,,,1
2013-12-07,11346,,,,,1
2013-12-08,11346,,,,,1
2013-12-09,11346,,,,,1
2013-12-10,11346,,,,,1
2013-12-11,11346,,,,,0
2013-12-12,11346,,,,,0
2013-12-13,11346,,,,,0
2013-12-14,11347,,,,,0
2013-12-15,11347,,,,,0
2013-12-16,11347,,,,,0
2013-12-17,11347,,,,,0
2013-12-18,11347,,,,,0
2013-12-19,11347,,,,,0
2013-12-20,11347,,,,,0
2013-12-21,11348,,,,,0
2013-12-22,11348,,,,,0
2013-12-23,11348,,,,,0
2013-12-24,11348,,,,,0
2013-12-25,11348,Christmas,National,,,0
2013-12-26,11348,,,,,0
2013-12-27,11348,,,,,0
2013-12-28,11349,,,,,0
2013-12-29,11349,,,,,0
2013-12-30,11349,,,,,0
2013-12-31,11349,,,,,0
2014-01-01,11349,NewYear,National,,,1
2014-01-02,11349,,,,,1
2014-01-03,11349,,,,,1
2014-01-04,11350,,,,,1
2014-01-05,11350,,,,,1
2014-01-06,11350,,,,,1
2014-01-07,11350,OrthodoxChristmas,Religious,,,1
2014-01-08,11350,,,,,1
2014-01-09,11350,,,,,1
2014-01-10,11350,,,,,1
2014-01-11,11351,,,,,0
2014-01-12,11351,,,,,0
2014-01-13,11351,,,,,0
2014-01-14,11351,,,,,0
2014-01-15,11351,,,,,0
2014-01-16,11351,,,,,0
2014-01-17,11351,,,,,0
2014-01-18,11352,,,,,0
2014-01-19,11352,,,,,0
2014-01-20,11352,MartinLutherKingDay,National,,,0
2014-01-21,11352,,,,,0
2014-01-22,11352,,,,,0
2014-01-23,11352,,,,,0
2014-01-24,11352,,,,,0
2014-01-25,11353,,,,,0
2014-01-26,11353,,,,,0
2014-01-27,11353,,,,,0
2014-01-28,11353,,,,,0
2014-01-29,11353,,,,,0
2014-01-30,11353,,,,,0
2014-01-31,11353,,,,,0
2014-02-01,11401,,,,,1
2014-02-02,11401,SuperBowl,Sporting,,,1
2014-02-03,11401,,,,,1
2014-02-04,11401,,,,,1
2014-02-05,11401,,,,,1
2014-02-06,11401,,,,,1
2014-02-07,11401,,,,,1
2014-02-08,11402,,,,,1
2014-02-09,11402,,,,,1
2014-02-10,11402,,,,,1
2014-02-11,11402,,,,,0
2014-02-12,11402,,,,,0
2014-02-13,11402,,,,,0
2014-02-14,11402,ValentinesDay,Cultural,,,0
2014-02-15,11403,,,,,0
2014-02-16,11403,,,,,0
2014-02-17,11403,PresidentsDay,National,,,0
2014-02-18,11403,,,,,0
2014-02-19,11403,,,,,0
2014-02-20,11403,,,,,0
2014-02-21,11403,,,,,0
2014-02-22,11404,,,,,0
2014-02-23,11404,,,,,0
2014-02-24,11404,,,,,0
2014-02-25,11404,,,,,0
2014-02-26,11404,,,,,0
2014-02-27,11404,,,,,0
2014-02-28,11404,,,,,0
2014-03-01,11405,,,,,1
2014-03-02,11405,,,,,1
2014-03-03,11405,,,,,1
2014-03-04,11405,,,,,1
2014-03-05,11405,LentStart,Religious,,,1
2014-03-06,11405,,,,,1
2014-03-07,11405,,,,,1
2014-03-08,11406,,,,,1
2014-03-09,11406,,,,,1
2014-03-10,11406,,,,,1
2014-03-11,11406,,,,,0
2014-03-12,11406,LentWeek2,Religious,,,0
2014-03-13,11406,,,,,0
2014-03-14,11406,,,,,0
2014-03-15,11407,,,,,0
2014-03-16,11407,Purim End,Religious,,,0
2014-03-17,11407,StPatricksDay,Cultural,,,0
2014-03-18,11407,,,,,0
2014-03-19,11407,,,,,0
2014-03-20,11407,,,,,0
2014-03-21,11407,,,,,0
2014-03-22,11408,,,,,0
2014-03-23,11408,,,,,0
2014-03-24,11408,,,,,0
2014-03-25,11408,,,,,0
2014-03-26,11408,,,,,0
2014-03-27,11408,,,,,0
2014-03-28,11408,,,,,0
2014-03-29,11409,,,,,0
2014-03-30,11409,,,,,0
2014-03-31,11409,,,,,0
2014-04-01,11409,,,,,1
2014-04-02,11409,,,,,1
2014-04-03,11409,,,,,1
2014-04-04,11409,,,,,1
2014-04-05,11410,,,,,1
2014-04-06,11410,,,,,1
2014-04-07,11410,,,,,1
2014-04-08,11410,,,,,1
2014-04-09,11410,,,,,1
2014-04-10,11410,,,,,1
2014-04-11,11410,,,,,0
2014-04-12,11411,,,,,0
2014-04-13,11411,,,,,0
2014-04-14,11411,,,,,0
2014-04-15,11411,,,,,0
2014-04-16,11411,,,,,0
2014-04-17,11411,,,,,0
2014-04-18,11411,,,,,0
2014-04-19,11412,,,,,0
2014-04-20,11412,Easter,Cultural,OrthodoxEaster,Religious,0
2014-04-21,11412,,,,,0
2014-04-22,11412,Pesach End,Religious,,,0
2014-04-23,11412,,,,,0
2014-04-24,11412,,,,,0
2014-04-25,11412,,,,,0
2014-04-26,11413,,,,,0
2014-04-27,11413,,,,,0
2014-04-28,11413,,,,,0
2014-04-29,11413,,,,,0
2014-04-30,11413,,,,,0
2014-05-01,11413,,,,,1
2014-05-02,11413,,,,,1
2014-05-03,11414,,,,,1
2014-05-04,11414,,,,,1
2014-05-05,11414,Cinco De Mayo,Cultural,,,1
2014-05-06,11414,,,,,1
2014-05-07,11414,,,,,1
2014-05-08,11414,,,,,1
2014-05-09,11414,,,,,1
2014-05-10,11415,,,,,1
2014-05-11,11415,Mother's day,Cultural,,,0
2014-05-12,11415,,,,,0
2014-05-13,11415,,,,,0
2014-05-14,11415,,,,,0
2014-05-15,11415,,,,,0
2014-05-16,11415,,,,,0
2014-05-17,11416,,,,,0
2014-05-18,11416,,,,,0
2014-05-19,11416,,,,,0
2014-05-20,11416,,,,,0
2014-05-21,11416,,,,,0
2014-05-22,11416,,,,,0
2014-05-23,11416,,,,,0
2014-05-24,11417,,,,,0
2014-05-25,11417,,,,,0
2014-05-26,11417,MemorialDay,National,,,0
2014-05-27,11417,,,,,0
2014-05-28,11417,,,,,0
2014-05-29,11417,,,,,0
2014-05-30,11417,,,,,0
2014-05-31,11418,,,,,0
2014-06-01,11418,,,,,1
2014-06-02,11418,,,,,1
2014-06-03,11418,,,,,1
2014-06-04,11418,,,,,1
2014-06-05,11418,NBAFinalsStart,Sporting,,,1
2014-06-06,11418,,,,,1
2014-06-07,11419,,,,,1
2014-06-08,11419,,,,,1
2014-06-09,11419,,,,,1
2014-06-10,11419,,,,,1
2014-06-11,11419,,,,,0
2014-06-12,11419,,,,,0
2014-06-13,11419,,,,,0
2014-06-14,11420,,,,,0
2014-06-15,11420,NBAFinalsEnd,Sporting,Father's day,Cultural,0
2014-06-16,11420,,,,,0
2014-06-17,11420,,,,,0
2014-06-18,11420,,,,,0
2014-06-19,11420,,,,,0
2014-06-20,11420,,,,,0
2014-06-21,11421,,,,,0
2014-06-22,11421,,,,,0
2014-06-23,11421,,,,,0
2014-06-24,11421,,,,,0
2014-06-25,11421,,,,,0
2014-06-26,11421,,,,,0
2014-06-27,11421,,,,,0
2014-06-28,11422,,,,,0
2014-06-29,11422,Ramadan starts,Religious,,,0
2014-06-30,11422,,,,,0
2014-07-01,11422,,,,,1
2014-07-02,11422,,,,,1
2014-07-03,11422,,,,,1
2014-07-04,11422,IndependenceDay,National,,,1
2014-07-05,11423,,,,,1
2014-07-06,11423,,,,,1
2014-07-07,11423,,,,,1
2014-07-08,11423,,,,,1
2014-07-09,11423,,,,,1
2014-07-10,11423,,,,,1
2014-07-11,11423,,,,,0
2014-07-12,11424,,,,,0
2014-07-13,11424,,,,,0
2014-07-14,11424,,,,,0
2014-07-15,11424,,,,,0
2014-07-16,11424,,,,,0
2014-07-17,11424,,,,,0
2014-07-18,11424,,,,,0
2014-07-19,11425,,,,,0
2014-07-20,11425,,,,,0
2014-07-21,11425,,,,,0
2014-07-22,11425,,,,,0
2014-07-23,11425,,,,,0
2014-07-24,11425,,,,,0
2014-07-25,11425,,,,,0
2014-07-26,11426,,,,,0
2014-07-27,11426,,,,,0
2014-07-28,11426,,,,,0
2014-07-29,11426,Eid al-Fitr,Religious,,,0
2014-07-30,11426,,,,,0
2014-07-31,11426,,,,,0
2014-08-01,11426,,,,,1
2014-08-02,11427,,,,,1
2014-08-03,11427,,,,,1
2014-08-04,11427,,,,,1
2014-08-05,11427,,,,,1
2014-08-06,11427,,,,,1
2014-08-07,11427,,,,,1
2014-08-08,11427,,,,,1
2014-08-09,11428,,,,,1
2014-08-10,11428,,,,,1
2014-08-11,11428,,,,,0
2014-08-12,11428,,,,,0
2014-08-13,11428,,,,,0
2014-08-14,11428,,,,,0
2014-08-15,11428,,,,,0
2014-08-16,11429,,,,,0
2014-08-17,11429,,,,,0
2014-08-18,11429,,,,,0
2014-08-19,11429,,,,,0
2014-08-20,11429,,,,,0
2014-08-21,11429,,,,,0
2014-08-22,11429,,,,,0
2014-08-23,11430,,,,,0
2014-08-24,11430,,,,,0
2014-08-25,11430,,,,,0
2014-08-26,11430,,,,,0
2014-08-27,11430,,,,,0
2014-08-28,11430,,,,,0
2014-08-29,11430,,,,,0
2014-08-30,11431,,,,,0
2014-08-31,11431,,,,,0
2014-09-01,11431,LaborDay,National,,,1
2014-09-02,11431,,,,,1
2014-09-03,11431,,,,,1
2014-09-04,11431,,,,,1
2014-09-05,11431,,,,,1
2014-09-06,11432,,,,,1
2014-09-07,11432,,,,,1
2014-09-08,11432,,,,,1
2014-09-09,11432,,,,,1
2014-09-10,11432,,,,,1
2014-09-11,11432,,,,,0
2014-09-12,11432,,,,,0
2014-09-13,11433,,,,,0
2014-09-14,11433,,,,,0
2014-09-15,11433,,,,,0
2014-09-16,11433,,,,,0
2014-09-17,11433,,,,,0
2014-09-18,11433,,,,,0
2014-09-19,11433,,,,,0
2014-09-20,11434,,,,,0
2014-09-21,11434,,,,,0
2014-09-22,11434,,,,,0
2014-09-23,11434,,,,,0
2014-09-24,11434,,,,,0
2014-09-25,11434,,,,,0
2014-09-26,11434,,,,,0
2014-09-27,11435,,,,,0
2014-09-28,11435,,,,,0
2014-09-29,11435,,,,,0
2014-09-30,11435,,,,,0
2014-10-01,11435,,,,,1
2014-10-02,11435,,,,,1
2014-10-03,11435,,,,,1
2014-10-04,11436,EidAlAdha,Religious,,,1
2014-10-05,11436,,,,,1
2014-10-06,11436,,,,,1
2014-10-07,11436,,,,,1
2014-10-08,11436,,,,,1
2014-10-09,11436,,,,,1
2014-10-10,11436,,,,,1
2014-10-11,11437,,,,,0
2014-10-12,11437,,,,,0
2014-10-13,11437,ColumbusDay,National,,,0
2014-10-14,11437,,,,,0
2014-10-15,11437,,,,,0
2014-10-16,11437,,,,,0
2014-10-17,11437,,,,,0
2014-10-18,11438,,,,,0
2014-10-19,11438,,,,,0
2014-10-20,11438,,,,,0
2014-10-21,11438,,,,,0
2014-10-22,11438,,,,,0
2014-10-23,11438,,,,,0
2014-10-24,11438,,,,,0
2014-10-25,11439,,,,,0
2014-10-26,11439,,,,,0
2014-10-27,11439,,,,,0
2014-10-28,11439,,,,,0
2014-10-29,11439,,,,,0
2014-10-30,11439,,,,,0
2014-10-31,11439,Halloween,Cultural,,,0
2014-11-01,11440,,,,,1
2014-11-02,11440,,,,,1
2014-11-03,11440,,,,,1
2014-11-04,11440,,,,,1
2014-11-05,11440,,,,,1
2014-11-06,11440,,,,,1
2014-11-07,11440,,,,,1
2014-11-08,11441,,,,,1
2014-11-09,11441,,,,,1
2014-11-10,11441,,,,,1
2014-11-11,11441,VeteransDay,National,,,0
2014-11-12,11441,,,,,0
2014-11-13,11441,,,,,0
2014-11-14,11441,,,,,0
2014-11-15,11442,,,,,0
2014-11-16,11442,,,,,0
2014-11-17,11442,,,,,0
2014-11-18,11442,,,,,0
2014-11-19,11442,,,,,0
2014-11-20,11442,,,,,0
2014-11-21,11442,,,,,0
2014-11-22,11443,,,,,0
2014-11-23,11443,,,,,0
2014-11-24,11443,,,,,0
2014-11-25,11443,,,,,0
2014-11-26,11443,,,,,0
2014-11-27,11443,Thanksgiving,National,,,0
2014-11-28,11443,,,,,0
2014-11-29,11444,,,,,0
2014-11-30,11444,,,,,0
2014-12-01,11444,,,,,1
2014-12-02,11444,,,,,1
2014-12-03,11444,,,,,1
2014-12-04,11444,,,,,1
2014-12-05,11444,,,,,1
2014-12-06,11445,,,,,1
2014-12-07,11445,,,,,1
2014-12-08,11445,,,,,1
2014-12-09,11445,,,,,1
2014-12-10,11445,,,,,1
2014-12-11,11445,,,,,0
2014-12-12,11445,,,,,0
2014-12-13,11446,,,,,0
2014-12-14,11446,,,,,0
2014-12-15,11446,,,,,0
2014-12-16,11446,,,,,0
2014-12-17,11446,,,,,0
2014-12-18,11446,,,,,0
2014-12-19,11446,,,,,0
2014-12-20,11447,,,,,0
2014-12-21,11447,,,,,0
2014-12-22,11447,,,,,0
2014-12-23,11447,,,,,0
2014-12-24,11447,Chanukah End,Religious,,,0
2014-12-25,11447,Christmas,National,,,0
2014-12-26,11447,,,,,0
2014-12-27,11448,,,,,0
2014-12-28,11448,,,,,0
2014-12-29,11448,,,,,0
2014-12-30,11448,,,,,0
2014-12-31,11448,,,,,0
2015-01-01,11448,NewYear,National,,,1
2015-01-02,11448,,,,,1
2015-01-03,11449,,,,,1
2015-01-04,11449,,,,,1
2015-01-05,11449,,,,,1
2015-01-06,11449,,,,,1
2015-01-07,11449,OrthodoxChristmas,Religious,,,1
2015-01-08,11449,,,,,1
2015-01-09,11449,,,,,1
2015-01-10,11450,,,,,1
2015-01-11,11450,,,,,0
2015-01-12,11450,,,,,0
2015-01-13,11450,,,,,0
2015-01-14,11450,,,,,0
2015-01-15,11450,,,,,0
2015-01-16,11450,,,,,0
2015-01-17,11451,,,,,0
2015-01-18,11451,,,,,0
2015-01-19,11451,MartinLutherKingDay,National,,,0
2015-01-20,11451,,,,,0
2015-01-21,11451,,,,,0
2015-01-22,11451,,,,,0
2015-01-23,11451,,,,,0
2015-01-24,11452,,,,,0
2015-01-25,11452,,,,,0
2015-01-26,11452,,,,,0
2015-01-27,11452,,,,,0
2015-01-28,11452,,,,,0
2015-01-29,11452,,,,,0
2015-01-30,11452,,,,,0
2015-01-31,11501,,,,,0
2015-02-01,11501,SuperBowl,Sporting,,,1
2015-02-02,11501,,,,,1
2015-02-03,11501,,,,,1
2015-02-04,11501,,,,,1
2015-02-05,11501,,,,,1
2015-02-06,11501,,,,,1
2015-02-07,11502,,,,,1
2015-02-08,11502,,,,,1
2015-02-09,11502,,,,,1
2015-02-10,11502,,,,,1
2015-02-11,11502,,,,,0
2015-02-12,11502,,,,,0
2015-02-13,11502,,,,,0
2015-02-14,11503,ValentinesDay,Cultural,,,0
2015-02-15,11503,,,,,0
2015-02-16,11503,PresidentsDay,National,,,0
2015-02-17,11503,,,,,0
2015-02-18,11503,LentStart,Religious,,,0
2015-02-19,11503,,,,,0
2015-02-20,11503,,,,,0
2015-02-21,11504,,,,,0
2015-02-22,11504,,,,,0
2015-02-23,11504,,,,,0
2015-02-24,11504,,,,,0
2015-02-25,11504,LentWeek2,Religious,,,0
2015-02-26,11504,,,,,0
2015-02-27,11504,,,,,0
2015-02-28,11505,,,,,0
2015-03-01,11505,,,,,1
2015-03-02,11505,,,,,1
2015-03-03,11505,,,,,1
2015-03-04,11505,,,,,1
2015-03-05,11505,Purim End,Religious,,,1
2015-03-06,11505,,,,,1
2015-03-07,11506,,,,,1
2015-03-08,11506,,,,,1
2015-03-09,11506,,,,,1
2015-03-10,11506,,,,,1
2015-03-11,11506,,,,,0
2015-03-12,11506,,,,,0
2015-03-13,11506,,,,,0
2015-03-14,11507,,,,,0
2015-03-15,11507,,,,,0
2015-03-16,11507,,,,,0
2015-03-17,11507,StPatricksDay,Cultural,,,0
2015-03-18,11507,,,,,0
2015-03-19,11507,,,,,0
2015-03-20,11507,,,,,0
2015-03-21,11508,,,,,0
2015-03-22,11508,,,,,0
2015-03-23,11508,,,,,0
2015-03-24,11508,,,,,0
2015-03-25,11508,,,,,0
2015-03-26,11508,,,,,0
2015-03-27,11508,,,,,0
2015-03-28,11509,,,,,0
2015-03-29,11509,,,,,0
2015-03-30,11509,,,,,0
2015-03-31,11509,,,,,0
2015-04-01,11509,,,,,1
2015-04-02,11509,,,,,1
2015-04-03,11509,,,,,1
2015-04-04,11510,,,,,1
2015-04-05,11510,Easter,Cultural,,,1
2015-04-06,11510,,,,,1
2015-04-07,11510,,,,,1
2015-04-08,11510,,,,,1
2015-04-09,11510,,,,,1
2015-04-10,11510,,,,,1
2015-04-11,11511,Pesach End,Religious,,,0
2015-04-12,11511,OrthodoxEaster,Religious,,,0
2015-04-13,11511,,,,,0
2015-04-14,11511,,,,,0
2015-04-15,11511,,,,,0
2015-04-16,11511,,,,,0
2015-04-17,11511,,,,,0
2015-04-18,11512,,,,,0
2015-04-19,11512,,,,,0
2015-04-20,11512,,,,,0
2015-04-21,11512,,,,,0
2015-04-22,11512,,,,,0
2015-04-23,11512,,,,,0
2015-04-24,11512,,,,,0
2015-04-25,11513,,,,,0
2015-04-26,11513,,,,,0
2015-04-27,11513,,,,,0
2015-04-28,11513,,,,,0
2015-04-29,11513,,,,,0
2015-04-30,11513,,,,,0
2015-05-01,11513,,,,,1
2015-05-02,11514,,,,,1
2015-05-03,11514,,,,,1
2015-05-04,11514,,,,,1
2015-05-05,11514,Cinco De Mayo,Cultural,,,1
2015-05-06,11514,,,,,1
2015-05-07,11514,,,,,1
2015-05-08,11514,,,,,1
2015-05-09,11515,,,,,1
2015-05-10,11515,Mother's day,Cultural,,,1
2015-05-11,11515,,,,,0
2015-05-12,11515,,,,,0
2015-05-13,11515,,,,,0
2015-05-14,11515,,,,,0
2015-05-15,11515,,,,,0
2015-05-16,11516,,,,,0
2015-05-17,11516,,,,,0
2015-05-18,11516,,,,,0
2015-05-19,11516,,,,,0
2015-05-20,11516,,,,,0
2015-05-21,11516,,,,,0
2015-05-22,11516,,,,,0
2015-05-23,11517,,,,,0
2015-05-24,11517,,,,,0
2015-05-25,11517,MemorialDay,National,,,0
2015-05-26,11517,,,,,0
2015-05-27,11517,,,,,0
2015-05-28,11517,,,,,0
2015-05-29,11517,,,,,0
2015-05-30,11518,,,,,0
2015-05-31,11518,,,,,0
2015-06-01,11518,,,,,1
2015-06-02,11518,,,,,1
2015-06-03,11518,,,,,1
2015-06-04,11518,NBAFinalsStart,Sporting,,,1
2015-06-05,11518,,,,,1
2015-06-06,11519,,,,,1
2015-06-07,11519,,,,,1
2015-06-08,11519,,,,,1
2015-06-09,11519,,,,,1
2015-06-10,11519,,,,,1
2015-06-11,11519,,,,,0
2015-06-12,11519,,,,,0
2015-06-13,11520,,,,,0
2015-06-14,11520,,,,,0
2015-06-15,11520,,,,,0
2015-06-16,11520,NBAFinalsEnd,Sporting,,,0
2015-06-17,11520,,,,,0
2015-06-18,11520,Ramadan starts,Religious,,,0
2015-06-19,11520,,,,,0
2015-06-20,11521,,,,,0
2015-06-21,11521,Father's day,Cultural,,,0
2015-06-22,11521,,,,,0
2015-06-23,11521,,,,,0
2015-06-24,11521,,,,,0
2015-06-25,11521,,,,,0
2015-06-26,11521,,,,,0
2015-06-27,11522,,,,,0
2015-06-28,11522,,,,,0
2015-06-29,11522,,,,,0
2015-06-30,11522,,,,,0
2015-07-01,11522,,,,,1
2015-07-02,11522,,,,,1
2015-07-03,11522,,,,,1
2015-07-04,11523,IndependenceDay,National,,,1
2015-07-05,11523,,,,,1
2015-07-06,11523,,,,,1
2015-07-07,11523,,,,,1
2015-07-08,11523,,,,,1
2015-07-09,11523,,,,,1
2015-07-10,11523,,,,,1
2015-07-11,11524,,,,,0
2015-07-12,11524,,,,,0
2015-07-13,11524,,,,,0
2015-07-14,11524,,,,,0
2015-07-15,11524,,,,,0
2015-07-16,11524,,,,,0
2015-07-17,11524,,,,,0
2015-07-18,11525,Eid al-Fitr,Religious,,,0
2015-07-19,11525,,,,,0
2015-07-20,11525,,,,,0
2015-07-21,11525,,,,,0
2015-07-22,11525,,,,,0
2015-07-23,11525,,,,,0
2015-07-24,11525,,,,,0
2015-07-25,11526,,,,,0
2015-07-26,11526,,,,,0
2015-07-27,11526,,,,,0
2015-07-28,11526,,,,,0
2015-07-29,11526,,,,,0
2015-07-30,11526,,,,,0
2015-07-31,11526,,,,,0
2015-08-01,11527,,,,,1
2015-08-02,11527,,,,,1
2015-08-03,11527,,,,,1
2015-08-04,11527,,,,,1
2015-08-05,11527,,,,,1
2015-08-06,11527,,,,,1
2015-08-07,11527,,,,,1
2015-08-08,11528,,,,,1
2015-08-09,11528,,,,,1
2015-08-10,11528,,,,,1
2015-08-11,11528,,,,,0
2015-08-12,11528,,,,,0
2015-08-13,11528,,,,,0
2015-08-14,11528,,,,,0
2015-08-15,11529,,,,,0
2015-08-16,11529,,,,,0
2015-08-17,11529,,,,,0
2015-08-18,11529,,,,,0
2015-08-19,11529,,,,,0
2015-08-20,11529,,,,,0
2015-08-21,11529,,,,,0
2015-08-22,11530,,,,,0
2015-08-23,11530,,,,,0
2015-08-24,11530,,,,,0
2015-08-25,11530,,,,,0
2015-08-26,11530,,,,,0
2015-08-27,11530,,,,,0
2015-08-28,11530,,,,,0
2015-08-29,11531,,,,,0
2015-08-30,11531,,,,,0
2015-08-31,11531,,,,,0
2015-09-01,11531,,,,,1
2015-09-02,11531,,,,,1
2015-09-03,11531,,,,,1
2015-09-04,11531,,,,,1
2015-09-05,11532,,,,,1
2015-09-06,11532,,,,,1
2015-09-07,11532,LaborDay,National,,,1
2015-09-08,11532,,,,,1
2015-09-09,11532,,,,,1
2015-09-10,11532,,,,,1
2015-09-11,11532,,,,,0
2015-09-12,11533,,,,,0
2015-09-13,11533,,,,,0
2015-09-14,11533,,,,,0
2015-09-15,11533,,,,,0
2015-09-16,11533,,,,,0
2015-09-17,11533,,,,,0
2015-09-18,11533,,,,,0
2015-09-19,11534,,,,,0
2015-09-20,11534,,,,,0
